s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 3.5342411E+001, 1.4395227E+001,-2.5857660E+000,-1.2398556E+001,-1.9290652E-001,-1.6236216E-003, 0.0000000E+000, 0.0000000E+000,-7.5230511E-001,-7.8362492E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.5668587E+001, 1.4420602E+001,-2.6152498E+000,-1.2408528E+001,-1.9825177E-001,-1.6249037E-003, 0.0000000E+000, 0.0000000E+000,-8.5675235E-001,-8.0305178E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.6006618E+001, 1.4304527E+001,-2.5722685E+000,-1.0435017E+001,-2.0110092E-001,-1.6158709E-003, 0.0000000E+000, 0.0000000E+000, 1.0693904E+000, 1.0945243E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.6341125E+001, 1.4495352E+001,-2.6095098E+000,-1.3252172E+001,-1.9863142E-001,-1.6142186E-003, 0.0000000E+000, 0.0000000E+000,-1.5102089E+000,-1.5665748E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.6671474E+001, 1.4423464E+001,-2.5996472E+000,-1.2601926E+001,-2.0787217E-001,-1.6259687E-003, 0.0000000E+000, 0.0000000E+000,-1.0667717E+000,-9.8760736E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.7005333E+001, 1.4429854E+001,-2.5914037E+000,-1.0711309E+001,-2.0104181E-001,-1.6234505E-003, 0.0000000E+000, 0.0000000E+000, 8.9385525E-001, 9.2447644E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.7338257E+001, 1.4376484E+001,-2.5565550E+000,-1.2345052E+001,-1.8749604E-001,-1.6240925E-003, 0.0000000E+000, 0.0000000E+000,-6.7893570E-001,-7.1424295E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.7668407E+001, 1.4388948E+001,-2.6231925E+000,-1.1957437E+001,-2.0550037E-001,-1.6219444E-003, 0.0000000E+000, 0.0000000E+000,-4.6855044E-001,-3.9880412E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.8003471E+001, 1.4332158E+001,-2.5714610E+000,-9.9133919E+000,-1.9422671E-001,-1.6122788E-003, 0.0000000E+000, 0.0000000E+000, 1.6523235E+000, 1.6514657E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.8338539E+001, 1.4447161E+001,-2.5930383E+000,-1.1102179E+001,-1.9451519E-001,-1.5927783E-003, 0.0000000E+000, 0.0000000E+000, 5.5641292E-001, 5.5583571E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.8668221E+001, 1.4454425E+001,-2.6009523E+000,-1.2887618E+001,-1.9464475E-001,-1.6211957E-003, 0.0000000E+000, 0.0000000E+000,-1.2481454E+000,-1.2304118E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.9006866E+001, 1.4428259E+001,-2.5979546E+000,-1.1062055E+001,-2.0211583E-001,-1.6137984E-003, 0.0000000E+000, 0.0000000E+000, 5.4230725E-001, 5.6451957E-001, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.9339836E+001, 1.4349469E+001,-2.5461046E+000,-1.2830592E+001,-1.8214416E-001,-1.6147219E-003, 0.0000000E+000, 0.0000000E+000,-1.1760248E+000,-1.2109861E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 3.9672810E+001, 1.4401551E+001,-2.6097944E+000,-1.3474008E+001,-1.9630294E-001,-1.6202073E-003, 0.0000000E+000, 0.0000000E+000,-1.9540780E+000,-1.8801744E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
 4.0000000E+001, 1.4403605E+001,-2.5918604E+000,-1.0382513E+001,-1.9642535E-001,-1.6057252E-003, 0.0000000E+000, 0.0000000E+000, 1.1860490E+000, 1.2312005E+000, 0.0000000E+000, 2.8988624E-004, 0.0000000E+000
