Time,HRR
250.7412099866449,2778.9059361155596
251.1600262739526,2733.421092509503
252.30326622066934,2690.276915874418
252.919867365679,2644.3653981052116
253.7831089686925,2604.2787774585468
255.6055079083876,2559.978807472781
256.3162293201298,2516.4103653506972
258.9685119771391,2467.295116970812
260.89410301650486,2499.2867861533173
261.8939418540182,2536.1147145298214
263.9775812328519,2571.0566027016994
265.1130723222674,2607.582825515364
268.45821621992195,2658.954499383781
269.50733589990614,2632.5114966359397
270.5875455073553,2586.7950557622903
271.911182631976,2538.403914696081
272.5766393772875,2499.663754928347
273.46501751740027,2464.874396568996
274.32873161171267,2421.839498132062
275.4874692730319,2373.874779114748
276.0296057893415,2328.8746032441636
276.63845807704985,2276.866561912492
276.967312021055,2228.2943522387336
278.5293682550794,2180.921836850601
280.25585146110643,2139.064941873989
282.89443187044884,2091.8913663661633
284.57205947617393,2050.894222855553
285.4353010791874,1999.355156568827
286.77812135054177,1952.9031041910941
288.3127730892325,1907.1124275523193
289.3815484072492,1862.4974280620897
290.6147506972685,1814.3604663434105
291.9301664732891,1768.9164613186347
293.9855036233212,1719.7386363972303
294.54729577766335,1674.4989871577893
295.34659355823135,1634.5296145022116
296.20526774535585,1587.902122522523
298.38392512439,1538.2520853572012
300.0144925967488,1501.2150733016142
302.0287230037803,1454.4991842288443
303.1797118077983,1413.3040022407636
305.28985794849797,1370.965475772322
307.87958275753846,1323.0761830181086
310.01713339357184,1280.0538833892658
311.9080435716014,1231.2330624272565
317.2852780473844,1188.9351942946123
319.3319213575175,1146.6685854128032
321.280380975748,1096.64343036514
322.43136977976604,1050.1974023959306
324.5150091585997,1007.713550326363
325.96654967782126,959.5932140461418
327.89399918296255,904.8735644912081
330.6116116368939,867.4055719195362
334.0645780489479,846.407137813293
336.9420500589929,823.142078652093
341.7515389900681,776.4827832695955
345.2867188881234,731.1868622281913
346.8853144492595,683.0336431715659
349.02743250118186,643.5563876998599
350.6973112496057,620.2462998096908
356.411621017994,635.4035395514729
361.04203574680116,651.6255770550906
363.29147232240496,638.4326659553412
364.36799649772297,622.4059032499658
364.98141620132026,593.0937004017651
367.89542753847695,553.6985640761745
368.8819893704924,528.0223087184731
371.38950069353166,494.3173350137181
378.3057102033897,475.9874855592461
383.2693494207174,462.8355691471352
391.61401824984785,430.38316130416297
398.23220387295135,393.3583977620583
403.9871478930413,361.0664676497099
414.6337943302078,329.74085043020386
423.55395756134726,311.8686598817744
429.8843959834463,275.5290275119978
434.6034500799201,257.96534345318514
437.94131761157223,238.21436619190035
442.4173851827534,249.2387451847726
449.25937418441595,249.13294331385896
454.05516086782427,247.0714197637899
461.82433529494574,233.07673552088727
470.1690041240762,243.58913796591696
477.4585998828569,240.96035974517417
481.3911449632517,239.37655754695652
489.16031939037316,250.44247585264293
494.8253010671606,244.60488802102645
497.2172410184992,229.1787436365462
503.2599322395937,205.58937035619965
511.60460106872415,199.4172286191133
516.1628627416482,220.54115952716347
521.9258556344935,233.22050328670048
527.7584388961502,230.06279711045545
530.991486050425,211.82649261355346
533.6963097398672,190.45003106188233
539.1026496796597,212.0344566565368
544.5519863276484,212.17776340931687
550.3327283726561,201.79643480124378
556.9872958257716,222.0300635615631
564.3073200241988,242.2691179781832
575.6200846944952,228.90843933709266
582.9401088929222,217.75735922456488
588.2637628554148,231.25367927317848
593.5874168179072,249.23430425452807
598.2456140350878,255.99874124773714
602.9038112522688,253.7945683754765
606.2310949788268,235.8844769260404
612.2202056866307,209.02747823633536
615.5474894131885,244.929045979723
621.5366001209925,258.43079168463873
625.5293405928619,236.0418209587674
630.8529945553543,218.14800647823267
634.8457350272236,229.3913227478779
641.5003024803392,240.6563416427257
646.8239564428317,227.2468320949265
654.1439806412586,218.33790444876604
659.4676346037511,236.31852943011563
664.7912885662436,225.15117234868512
672.0396515843439,225.74183427355774
677.6347360483203,215.20353455674058
685.4039104754418,208.5022788984661
692.5400410603535,218.50831643896663
698.4347480066456,212.554592074207
704.3952257417387,220.1268264615005
710.4379169628332,211.05967573656744
718.350964990457,210.80909930373173
728.0599524450412,204.87027538932352
738.47375517013,193.46164328907162
749.4756205657769,183.22958680277952
755.0358836325438,188.07279829826302
757.9596743280707,208.8725749592104
759.951603145796,221.44273626698532
764.6098003629768,223.72286832745976
767.7895723060312,209.97797406137806
773.6701990116175,200.33072839121496
780.666094179028,209.0346230059031
788.3274460917501,216.07863954283448
794.3879974839415,198.93038285143348
799.8790078644892,185.89383618315878
805.1067460933136,194.40663306398665
811.9167631837533,196.180850192467
818.1631926529155,175.62949592950827
825.536797364633,170.1148795619979
833.3059717917545,180.0937611803488
839.348663012849,175.268991473019
848.8443206459975,163.91489940560314
855.1747590680965,160.6928120327675
859.1119345632202,171.94379535671214
864.9317043895132,175.8776874097034
871.7741343830548,173.08120116795544
878.1045728051538,159.9340100584459
885.215566852966,164.49348637286766
892.5818951986812,173.5260056989473
898.4190527047726,169.25483030898113
905.2427720428793,162.96452211050882
911.5732104649783,165.96876263598733
917.9036488870772,171.0001796864981
923.6585929071673,167.6293013312802
929.7191442993587,151.29041009990533
936.0975405882916,141.0692199635314
943.5739121575109,134.60847098215663
950.7068298015902,135.58177172531987
957.0372682236891,144.17270929525102
963.0726830787812,152.1612365689848
967.3604471176573,156.30606584545058
972.3599720491334,153.9776354662995
976.1542661754825,139.91093140928115
985.2364939221302,138.39944093735357
991.207082971019,145.47026301602318
997.1518231113109,150.2211146197219
1001.6202242082898,141.48169776465647
1007.1052811984721,124.77923257751172
1013.3073909838013,116.62991474094088
1019.76615804267,126.96839553782775
1024.945607660751,129.84363572122265
1030.2891062577949,127.21198600930893
1034.9797163780752,120.80297136606441
1041.1494132603057,113.47059355841884
1045.3464589698012,118.46632309580218
1051.418350153165,132.55252483905906
1056.8134448000444,122.3626794104407
1065.7038410793562,109.88227231900646
1072.3117990831136,115.02916784370564
1078.6310140195906,124.60273546042527
1084.797025469687,119.47804252854166
1090.9415858148152,101.19446848191683
1096.3068308238894,90.03446187375312
1099.47449517741,111.14719220063535
1104.975049882195,116.99841635212306
1110.9105800767104,116.75666379672975
1116.754824952283,111.04089165700361
1123.6428976052941,95.49690331013198
1131.2476450604133,89.77454112990245
1134.0497547082905,101.09937630944296
1139.2771621932054,93.09152484332708
1146.2927129986485,88.49761938523898
1151.9380390374038,103.41921790401148
1158.4603089268387,115.14290588130643
1163.2441888295161,118.45598770979677
1168.2437137609918,117.16171115211273
1172.5599217760594,111.86454676998437
1177.124187723027,108.10949170731146
1182.0555794092077,114.01321312147957
1187.9064391629659,118.12995956424402
1193.2777202483833,119.62803194343769
