Time,HRR
269.32145782293554,1743.6663134650705
269.8147387389433,1714.1138497651903
270.4724466269535,1684.5996607497832
270.9520252952944,1659.9454657091858
272.1989298329805,1631.7241560987388
273.67877258100367,1609.021771666333
276.2273906470435,1587.4361232117355
279.6803570590975,1563.8080075535488
281.11909306412,1542.5549500195928
281.90012118113225,1515.4609477296808
282.5578290691425,1482.7796626360348
283.13332347115147,1455.6378169905308
284.8598066771785,1429.6364614232032
286.22660588194987,1401.006392063576
287.1617842852145,1372.938356449083
288.600520290237,1342.5718183634592
288.8882674912415,1315.4922612478101
289.6939596540541,1288.158388627971
290.26945405606307,1259.8531199333179
291.8479529872877,1232.8579548102293
291.8808383816883,1203.2463362783908
293.3122980207084,1179.8592640796787
293.4100092213122,1153.5086184134907
294.2979148701261,1126.867929823094
295.44890367414405,1099.924680187089
296.65744191836296,1073.7575151339806
297.6357824017783,1047.394569372158
298.99183242950056,1021.1193968145794
299.82266112941244,995.7370258440887
300.0144925967488,967.7841194135817
301.06956566709863,941.7772896502847
302.12463873744844,916.5460752530867
303.1797118077983,893.3185338849789
304.7143635464889,872.8903497054989
305.86535235050695,853.5093498889628
307.07389059472587,829.7175068945339
308.9483580755552,803.7773757403952
310.52685700677984,773.1257381771238
312.40132448760914,745.3573708028939
313.9222739786329,720.7509087960816
315.36100998365544,697.8981445695454
317.37524039068694,675.211659045588
321.346151764549,653.7691845557315
326.8708980238354,631.5799222067667
331.1871060389029,612.2247293140872
334.6400724509569,591.0850462888034
337.80529166200637,565.4832288244597
338.9562804660244,546.2961328494484
341.4500895413967,524.7285045542371
347.01320209415036,503.73823330953246
352.7681461142404,484.1009771375084
357.08435412930794,461.9988131565601
360.53732054136185,440.2127839928594
362.61549477083884,415.7762990293545
366.0225429034988,391.7208119255188
368.49832643581976,364.4397454090058
371.1120301782772,338.1359160759803
375.4426255533949,316.91451601282324
381.5428662146903,302.8885968608397
386.1468214307623,280.6448200512318
391.41623339214584,246.93473671458787
397.0812150689334,264.67520764008896
403.4116534910323,278.6806038891955
408.4111784225082,249.87224346941593
416.07253033523034,245.7040793600986
422.4029687573293,238.44023009573903
428.73340717942824,231.176380831379
435.0638456015273,224.35322211593893
441.39428402362626,209.15694297101754
447.7247224457252,201.1879888283861
454.05516086782427,200.39692130002686
458.3533433398403,179.24039812004276
461.0867763774286,164.4165038066394
468.08267154483906,169.8994063954965
472.4458451950147,176.80752436272132
477.07493694818413,166.78901224993933
483.4053753702832,151.9452855441541
489.73581379238215,158.69539573545353
492.70345168044446,163.15121250986886
496.0662522144811,161.21487665711948
502.39669063658016,157.38841367433633
508.7271290586791,157.9688561807543
515.0575674807781,161.19344198069348
521.3880059028771,166.2689280860959
527.7184443249761,173.2834526067477
534.2215310676778,183.25201145555548
539.9809019677832,194.05927108176684
546.709759591273,202.25945604926255
553.040198013372,199.71636499147326
559.370636435471,190.87535010284
566.0994940589608,190.4477127222567
571.5839065225508,193.52473120659488
578.361951701768,187.09335607562844
584.692390123867,175.86329187098818
591.0228285459659,164.1925371174275
597.353266968065,156.13544486501132
603.6837053901639,152.66153432136434
610.0141438122629,152.71314816907807
616.344582234362,157.4360818353448
622.6750206564609,163.56922525815617
629.0054590785599,169.96678301031943
635.3358975006589,176.89316942118649
641.6663359227579,187.52135644298278
647.9967743448568,192.06801388968097
654.3272127669559,191.06197041998712
660.6576511890548,192.08310347532506
666.9880896111538,187.55153561427005
673.3185280332528,175.4400903117894
679.6489664553518,163.7693355582278
685.9794048774507,152.0104426948833
692.3098432995498,146.42121751642026
698.6402817216488,148.14745545003052
704.9707201437477,158.51122814247447
711.3011585658468,159.62049930759622
717.6315969879457,156.5872793128692
723.9620354100447,148.08949651153353
731.6233873227668,131.32832136935167
736.6229122542427,141.58236597316
742.2878939310301,152.28252678218905
749.2837890984407,130.31577750644874
755.6142275205397,119.526403850728
761.9446659426386,123.49479425070604
768.2751043647377,107.73098672531341
774.6055427868366,100.29086124138576
782.2668946995586,114.62096152046252
787.2664196310346,109.03162369564689
793.5968580531336,105.64585126178463
799.9272964752325,106.66698431712257
806.2577348973316,107.86439359202814
812.5881733194306,106.94648823211764
818.9186117415295,107.38590976288106
825.9145069089401,100.63179823586279
831.5794885857275,108.24712520245157
837.9099270078265,122.66525094496046
844.2403654299255,125.62542241554684
850.5708038520245,120.21247345665142
856.9012422741234,115.0639388271079
863.2316806962225,109.91540419756484
869.5621191183213,101.59389761579678
875.8925575404203,89.48245231331612
882.2229959625192,75.25569237601849
888.5534343846184,64.64259493986583
894.8838728067174,61.08054628643504
901.2143112288163,70.6510759908233
906.2138361602922,79.94634005325725
913.8751880730142,77.10024759070029
920.2056264951132,75.56537546230129
926.5360649172123,76.58650851763923
932.8665033393113,72.40749309572084
939.1969417614102,70.69634474775376
945.5273801835092,76.38879762164515
951.8578186056081,84.90167000862448
958.1882570277071,76.93271586599258
964.5186954498063,75.92667239629782
970.8491338719052,75.89014813422818
977.1795722940042,71.44671838295699
982.1790972254801,65.97347972344278
986.2075580395431,57.32137791585501
989.2649547361932,45.03526911203926
995.019898756283,29.726573442741483
1002.4191124963988,27.029437596306707
1008.25627000249,23.22413507234114
1014.213395828722,22.673640178764344
1020.7015018178895,20.49302805935349
1026.3664834946774,23.224490662186327
1030.700551680841,34.24811712676092
1037.03099010294,43.20168006266067
1043.361428525039,45.19233232562283
1049.691866947138,48.06436568642539
1056.022305369237,57.98744782994936
1061.8243095226926,67.85660944085384
1068.683182213435,58.61950418408105
1075.013620635534,50.650550041448696
1081.3440590576329,43.38670077708912
1087.6744974797318,35.59402285402575
1094.004935901831,23.004113527002573
1102.4455204646295,22.68036764767885
1109.6254982420753,13.926564813113146
1116.6890069143521,14.134200228354075
1122.779656002281,21.450285344675194
1129.11009442438,30.643572361110728
1135.4405328464788,36.51230145456975
1141.7709712685778,44.58448329263001
1148.1014096906767,51.687145923065145
1154.431848112776,55.88125093062763
1160.7622865348749,58.22445563272595
1167.0927249569738,59.95069356633621
1173.4231633790728,58.415821437937666
1179.7536018011717,54.06052979645074
1186.0840402232707,46.88481864187497
1192.1267314443653,41.44308216605668
